FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,AveMonthSpend,BikeBuyer,AgeGroup,log_AveMonthSpend,log_Age,log_YearlyIncome
Chelsea,Weber,7938 Blue Ridge,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0121,11/19/1969,Graduate Degree,Management,F,S,0,1,0,1,154514,28,49,1,25-45,3.891820298,3.33220451,11.94803999
Jessica,Ramirez,6312 San Ramon Road,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0177,10/27/1967,Bachelors ,Professional,F,M,1,4,5,5,90678,30,93,1,25-45,4.532599493,3.401197382,11.41507005
Alejandro,Liang,2894 Encino Dr.,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0140,9/6/1966,Graduate Degree,Management,M,S,1,3,5,5,137426,31,150,1,25-45,5.010635294,3.433987204,11.83084087
Grace,Powell,4566 Bermad Drive,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0113,10/25/1966,Bachelors ,Professional,F,M,1,0,0,0,113753,31,57,1,25-45,4.043051268,3.433987204,11.64178471
Barbara,Xu,9241 St George Dr.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0194,10/10/1966,Bachelors ,Professional,F,M,0,0,0,0,116282,31,58,0,25-45,4.060443011,3.433987204,11.66377355
Morgan,Brown,4647 Maywood Lane,Victoria,British Columbia,Canada,V8V,604-555-0190,7/4/1953,Partial High School,Skilled Manual,F,S,0,2,1,3,71042,44,55,0,25-45,4.007333185,3.784189634,11.17102653
Faith,Ramirez,3558 Pebble Glen Drive,West Covina,California,United States,91791,199-555-0117,7/6/1953,Partial High School,Skilled Manual,F,M,1,3,1,3,71410,44,58,0,25-45,4.060443011,3.784189634,11.17619319
James,Wilson,3607 Cloudview Dr.,Fremont,California,United States,94536,526-555-0183,10/7/1953,Partial High School,Skilled Manual,M,S,0,3,1,3,90022,44,83,0,25-45,4.418840608,3.784189634,11.40780936
Jackson,Collins,8221 Argyll Ave.,Beaverton,Oregon,United States,97005,212-555-0155,2/25/1957,High School,Professional,M,M,1,2,0,2,96843,40,82,0,25-45,4.406719247,3.688879454,11.48084639
Kara,Jai,4228 Creekside Drive,Berkeley,California,United States,94704,976-555-0195,5/18/1957,Partial College,Professional,F,S,0,0,2,3,81883,40,64,0,25-45,4.158883083,3.688879454,11.31304668
Jerry,Kumar,1410 N Ranchford Court,Burien,Washington,United States,98168,161-555-0175,11/18/1957,Partial College,Professional,M,M,1,0,2,3,84804,40,108,1,25-45,4.682131227,3.688879454,11.34809799
Laura,Hu,8502 Diver Way,Chula Vista,California,United States,91910,402-555-0192,4/28/1957,Partial College,Professional,F,M,1,0,2,3,77000,40,69,1,25-45,4.234106505,3.688879454,11.2515607
Austin,Sharma,3874 Claudia Court,Walla Walla,Washington,United States,99362,121-555-0169,11/26/1957,Partial College,Professional,M,S,0,1,0,2,119494,40,75,0,25-45,4.317488114,3.688879454,11.69102144
Nicholas,Anderson,77 Birchwood,Grossmont,California,United States,91941,811-555-0156,8/23/1956,Partial High School,Skilled Manual,M,M,1,2,0,2,111359,41,92,0,25-45,4.521788577,3.713572067,11.6205145
Katelyn,James,2082 Satin Court,Tacoma,Washington,United States,98403,431-555-0164,1/27/1956,High School,Professional,F,M,1,2,0,2,74767,41,55,0,25-45,4.007333185,3.713572067,11.22213189
Jordan,Evans,5023 Stephine Way,Westminster,British Columbia,Canada,V3L 1H4,628-555-0181,9/5/1965,Partial College,Professional,M,M,1,3,4,4,119558,32,146,1,25-45,4.983606622,3.465735903,11.69155689
Devin,Peterson,7091 Glen Arms Dr.,Everett,Washington,United States,98201,162-555-0182,8/7/1965,Bachelors ,Management,M,M,1,4,1,3,132959,32,101,0,25-45,4.615120517,3.465735903,11.79779609
Stephanie,Ross,9318 Hawkridge Terrace,Lynnwood,Washington,United States,98036,128-555-0175,6/14/1965,Bachelors ,Management,F,M,1,4,1,4,99586,32,68,0,25-45,4.219507705,3.465735903,11.50877687
Jocelyn,Gonzales,2348 Fruitwood,Marysville,Washington,United States,98270,757-555-0163,12/15/1965,Bachelors ,Management,F,S,1,4,1,4,105873,32,65,0,25-45,4.17438727,3.465735903,11.56999554
Jodi,Luo,1663 Park Glen Court,Cliffside,British Columbia,Canada,V8Y 1L1,958-555-0116,10/6/1964,Bachelors ,Management,F,S,0,0,3,4,111035,33,72,1,25-45,4.276666119,3.496507561,11.61760075
Joseph,Martinez,1999 Orangewood Court,Westminster,British Columbia,Canada,V3L 1H4,370-555-0118,6/25/1964,Partial College,Professional,M,S,1,1,3,4,131376,33,123,1,25-45,4.812184355,3.496507561,11.78581872
Abigail,Barnes,8674 Marina Vill Pkwy.,Corvallis,Oregon,United States,97330,121-555-0184,3/13/1964,Partial College,Professional,F,S,0,3,5,5,114075,33,93,1,25-45,4.532599493,3.496507561,11.64461141
Antonio,Wood,2569 Serrana Ct.,Lebanon,Oregon,United States,97355,341-555-0163,5/19/1964,Partial College,Professional,M,S,0,4,5,5,107308,33,145,1,25-45,4.976733742,3.496507561,11.58345848
Brandon,Moore,1911 Almond Avenue,W. Linn,Oregon,United States,97068,187-555-0180,4/1/1964,Partial College,Professional,M,S,1,1,2,5,116976,33,104,1,25-45,4.644390899,3.496507561,11.66972406
Darren,Arun,5137 Napa Court,Chula Vista,California,United States,91910,160-555-0114,6/17/1964,Graduate Degree,Management,M,S,0,2,2,2,184747,33,113,1,25-45,4.727387819,3.496507561,12.1267426
Melinda,Ramos,5867 North Ridge Drive,Colma,California,United States,94014,204-555-0116,3/23/1964,Graduate Degree,Management,F,S,0,2,2,2,162669,33,79,1,25-45,4.369447852,3.496507561,11.99947274
Kelly,Bennett,666 Lafayette Street,Oakland,California,United States,94611,619-555-0132,6/9/1964,Bachelors ,Management,F,S,0,3,0,1,139362,33,54,0,25-45,3.988984047,3.496507561,11.84483014
Kaylee,Bailey,6809 El Capitan Lane,Concord,California,United States,94519,985-555-0144,7/8/1956,Partial College,Professional,F,M,1,0,3,4,74740,41,79,0,25-45,4.369447852,3.713572067,11.2217707
Matthew,Lee,7086 O St.,Port Orchard,Washington,United States,98366,220-555-0158,4/9/1956,Partial College,Professional,M,S,0,2,0,3,107146,41,84,0,25-45,4.430816799,3.713572067,11.58194767
Katherine,Lee,6694 Falcon Dr.,Redmond,Washington,United States,98052,679-555-0126,4/18/1934,Graduate Degree,Management,F,S,1,2,0,2,106763,63,44,0,Over 55,3.784189634,4.143134726,11.5783667
Levi,Patel,5309 Diane Ct.,Chula Vista,California,United States,91910,534-555-0178,1/5/1934,Graduate Degree,Management,M,S,1,2,0,4,111998,63,65,0,Over 55,4.17438727,4.143134726,11.62623629
Courtney,Campbell,5518 Baldwin Dr.,Newport Beach,California,United States,92625,189-555-0178,6/24/1934,Graduate Degree,Management,F,S,0,3,2,2,146390,63,60,0,Over 55,4.094344562,4.143134726,11.89402957
Lance,Moreno,6682 Fountainhead Ct.,Cliffside,British Columbia,Canada,V8Y 1L1,906-555-0186,10/25/1963,Partial College,Professional,M,S,0,2,3,4,138284,34,129,1,25-45,4.859812404,3.526360525,11.83706482
Kaitlyn,Diaz,4932 La Jolla,Haney,British Columbia,Canada,V2W 1W2,961-555-0119,8/5/1963,Partial College,Professional,F,S,0,2,3,4,92335,34,78,0,25-45,4.356708827,3.526360525,11.43317855
Brittany,Simmons,7378 Fairfield Avenue,Victoria,British Columbia,Canada,V8V,197-555-0115,7/13/1963,Partial College,Professional,F,S,0,2,3,4,105270,34,74,1,25-45,4.304065093,3.526360525,11.56428376
Samantha,Simmons,2288 Morning Way,Milwaukie,Oregon,United States,97222,178-555-0186,3/11/1963,Partial College,Professional,F,S,1,1,0,0,97787,34,46,0,25-45,3.828641396,3.526360525,11.49054692
Caitlin,Sanders,6820 Willow Pass Dr,Olympia,Washington,United States,98501,506-555-0115,8/25/1963,Partial College,Professional,F,S,1,1,0,0,103713,34,57,0,25-45,4.043051268,3.526360525,11.54938275
Kevin,Lopez,4770 Blue Jay Drive,Daly City,California,United States,94015,934-555-0113,10/8/1963,Bachelors ,Management,M,M,1,1,3,5,164677,34,139,1,25-45,4.934473933,3.526360525,12.01174126
Isaiah,Rogers,1007 Cardinet Dr.,El Cajon,California,United States,92020,500-555-0133,12/23/1963,Partial College,Professional,M,S,0,2,3,4,168748,34,129,1,25-45,4.859812404,3.526360525,12.03616176
Eric,Young,5738 Bent Tree Lane,El Cajon,California,United States,92020,212-555-0155,4/4/1963,Partial College,Professional,M,S,1,3,3,4,152207,34,123,1,25-45,4.812184355,3.526360525,11.93299672
Jennifer,Jenkins,7942 Palms,Lakewood,California,United States,90712,257-555-0141,8/17/1963,Partial College,Professional,F,S,1,3,3,4,131308,34,87,1,25-45,4.465908119,3.526360525,11.78530099
Xavier,Powell,8004 Broadmoor Ave.,Torrance,California,United States,90505,701-555-0120,6/15/1963,Partial College,Professional,M,S,0,3,1,4,148955,34,95,1,25-45,4.553876892,3.526360525,11.91139953
Samantha,Miller,7467 Canyon Road,Torrance,California,United States,90505,666-555-0138,6/14/1963,Partial College,Professional,F,S,0,4,1,4,139255,34,60,0,25-45,4.094344562,3.526360525,11.84406206
Sophia,Evans,3510 Brook Way,Bellingham,Washington,United States,98225,165-555-0114,8/28/1962,Partial College,Professional,F,S,0,4,4,5,103006,35,83,1,25-45,4.418840608,3.555348061,11.54254252
Blake,Thomas,2313 B Southampton Rd,Yakima,Washington,United States,98901,116-555-0151,10/2/1962,Partial College,Professional,M,M,1,4,2,3,119129,35,116,1,25-45,4.753590191,3.555348061,11.68796222
Jared,Torres,6666 Tosca Way,Bellflower,California,United States,90706,646-555-0117,12/20/1962,Bachelors ,Management,M,S,1,1,3,3,168446,35,126,1,25-45,4.836281907,3.555348061,12.0343705
Eric,Ross,1519 Birch Bark Road,Chula Vista,California,United States,91910,837-555-0153,8/22/1962,Bachelors ,Management,M,S,1,2,3,3,175964,35,127,1,25-45,4.844187086,3.555348061,12.07803471
Angel,Roberts,3189 Oakgrove,Palo Alto,California,United States,94303,352-555-0128,12/16/1962,Bachelors ,Management,M,M,1,4,2,2,155982,35,126,1,25-45,4.836281907,3.555348061,11.95749589
Thomas,Williams,4566 Magnolia Ave.,San Diego,California,United States,92102,561-555-0188,6/4/1962,Bachelors ,Management,M,S,0,4,2,2,166682,35,117,1,25-45,4.762173935,3.555348061,12.02384308
Sara,Gray,8803 La Mar Ct,Langford,British Columbia,Canada,V9,182-555-0192,6/24/1961,Partial College,Professional,F,S,1,3,4,5,74350,36,80,1,25-45,4.382026635,3.583518938,11.21653895
Jonathan,Martin,3332 Walnut Blvd.,Redmond,Washington,United States,98052,220-555-0128,6/19/1961,High School,Professional,M,S,1,2,3,4,113882,36,121,1,25-45,4.795790546,3.583518938,11.6429181
Austin,Long,6126 Virgil Street,Sedro Woolley,Washington,United States,98284,412-555-0173,6/19/1961,High School,Professional,M,M,1,2,3,4,114983,36,123,1,25-45,4.812184355,3.583518938,11.65253957
Anthony,Williams,4051 Show Rd.,Yakima,Washington,United States,98901,681-555-0164,4/16/1961,Partial College,Professional,M,S,0,4,2,3,115408,36,109,1,25-45,4.691347882,3.583518938,11.65622895
Mandy,Zhou,4625 Dos Encinas,Beverly Hills,California,United States,90210,392-555-0163,3/4/1961,Bachelors ,Management,F,M,1,3,3,3,146985,36,88,1,25-45,4.477336814,3.583518938,11.89808582
Alex,Parker,7581 Alaska Dr.,Palo Alto,California,United States,94303,613-555-0123,9/8/1961,Bachelors ,Management,M,M,1,3,3,3,160629,36,136,1,25-45,4.912654886,3.583518938,11.98685264
Savannah,Green,438 Post Road,San Francisco,California,United States,94109,426-555-0196,5/25/1961,Bachelors ,Management,F,S,0,3,3,3,126392,36,76,1,25-45,4.33073334,3.583518938,11.74714347
Jeremiah,Russell,8984 Brook Way,Oakland,California,United States,94611,393-555-0136,10/26/1955,High School,Professional,M,S,1,1,1,2,131260,42,100,0,25-45,4.605170186,3.737669618,11.78493537
Makayla,James,7422 Roseann Drive,Yakima,Washington,United States,98901,151-555-0161,9/22/1955,High School,Professional,F,M,1,1,1,2,101524,42,63,0,25-45,4.143134726,3.737669618,11.5280505
Jonathan,Davis,9217 Juliet Court,Royal Oak,British Columbia,Canada,V8X,540-555-0150,9/10/1954,Partial High School,Skilled Manual,M,S,1,2,0,2,79912,43,77,0,25-45,4.343805422,3.761200116,11.28868131
Ricky,Carlson,3177 Dover Way,Colma,California,United States,94014,208-555-0112,5/27/1935,Graduate Degree,Management,M,S,0,2,0,4,113574,62,64,0,Over 55,4.158883083,4.127134385,11.64020989
Robert,Turner,3444 Elkwood Dr.,San Gabriel,California,United States,91776,827-555-0114,3/15/1935,Graduate Degree,Management,M,S,0,3,3,3,190466,62,109,0,Over 55,4.691347882,4.127134385,12.15722898
Cassie,Raje,1727 The Trees Drive,Beaverton,Oregon,United States,97005,827-555-0119,2/22/1936,Graduate Degree,Management,F,S,0,2,0,2,55506,61,42,0,Over 55,3.737669618,4.110873864,10.9242464
Nathan,Li,2025 Sunset Meadows,Beverly Hills,California,United States,90210,667-555-0117,5/24/1936,Graduate Degree,Management,M,M,0,2,0,4,118677,61,70,0,Over 55,4.248495242,4.110873864,11.6841608
Riley,Brooks,4903 Lemonwood Drive,Coronado,California,United States,92118,999-555-0126,1/27/1936,Bachelors ,Management,F,M,0,2,0,4,120509,61,47,0,Over 55,3.850147602,4.110873864,11.69947972
Marissa,Diaz,6272 Maywood Ln,Daly City,California,United States,94015,390-555-0145,11/8/1936,Bachelors ,Management,F,S,0,2,0,4,108148,61,42,0,Over 55,3.737669618,4.110873864,11.59125594
Lucas,Anderson,4332 Listing Ct,Langford,British Columbia,Canada,V9,990-555-0111,7/5/1960,Partial College,Professional,M,S,0,3,4,5,112677,37,130,1,25-45,4.86753445,3.610917913,11.6322806
Jordan,Perez,8989 Twincreek Ct.,Shawnee,British Columbia,Canada,V8Z 4N5,394-555-0196,10/19/1960,Partial College,Professional,F,M,1,3,4,5,106885,37,96,0,25-45,4.564348191,3.610917913,11.57950877
Marcus,Thomas,6291 Winter Lane,Edmonds,Washington,United States,98020,169-555-0183,5/22/1960,High School,Professional,M,M,1,3,3,4,121354,37,131,1,25-45,4.875197323,3.610917913,11.70646717
Carlos,Allen,5018 W. Watson Court,Spokane,Washington,United States,99202,688-555-0171,1/12/1960,Partial College,Professional,M,M,1,1,3,3,128693,37,129,1,25-45,4.859812404,3.610917913,11.765185
Antonio,Henderson,8763 Lori Dr.,W. Linn,Oregon,United States,97068,519-555-0159,6/25/1960,Partial College,Professional,M,S,0,1,3,3,121564,37,117,1,25-45,4.762173935,3.610917913,11.70819615
Alex,King,5992 Leeds Ct.,Bellflower,California,United States,90706,140-555-0122,1/14/1960,Partial College,Professional,M,M,1,2,3,3,110980,37,131,1,25-45,4.875197323,3.610917913,11.61710528
Timothy,Lopez,2155 Zartop Street,Bellflower,California,United States,90706,137-555-0130,2/12/1960,Partial College,Professional,M,M,1,2,3,3,124268,37,130,1,25-45,4.86753445,3.610917913,11.7301958
Miguel,Green,1962 Ferndale Lane,Lemon Grove,California,United States,91945,290-555-0145,7/22/1960,High School,Professional,M,S,1,3,4,5,158413,37,142,1,25-45,4.955827058,3.610917913,11.97296083
Sydney,Flores,7948 Rambling Lane,Puyallup,Washington,United States,98371,621-555-0147,8/22/1953,Graduate Degree,Management,F,M,1,2,0,3,100656,44,53,0,25-45,3.970291914,3.784189634,11.51946404
Samantha,Mohamed,5331 Buskrik Avenue,Oak Bay,British Columbia,Canada,V8P,832-555-0138,4/27/1953,Graduate Degree,Management,F,S,0,2,0,3,88344,44,49,0,25-45,3.891820298,3.784189634,11.38899356
Janet,Scott,2616 Northridge Drive,Long Beach,California,United States,90802,422-555-0144,8/18/1953,Graduate Degree,Management,F,S,1,2,0,3,95020,44,48,1,25-45,3.871201011,3.784189634,11.46184267
Hailey,Turner,1218 Trasher Road,Lemon Grove,California,United States,91945,114-555-0115,7/21/1953,Graduate Degree,Management,F,S,1,2,0,3,93372,44,48,0,25-45,3.871201011,3.784189634,11.44434679
Erin,Cook,5484 The Trees Dr.,Walla Walla,Washington,United States,99362,895-555-0155,2/9/1951,Partial College,Professional,F,S,0,2,0,3,46574,46,47,0,45-55,3.850147602,3.828641396,10.74879772
Charles,Anderson,8446 San Gabriel,Vancouver,British Columbia,Canada,V7L 4J4,178-555-0112,2/26/1950,Partial College,Professional,M,S,0,2,0,4,57521,47,65,1,45-55,4.17438727,3.850147602,10.95990538
Taylor,Jackson,4845 Park Lane Circle,Sooke,British Columbia,Canada,V0,559-555-0129,9/13/1949,High School,Professional,F,M,1,2,0,4,60617,48,43,0,45-55,3.761200116,3.871201011,11.01233066
Riley,Hughes,240 Crown Court,Ballard,Washington,United States,98107,842-555-0173,12/4/1949,High School,Professional,F,S,0,2,0,4,41250,48,34,0,45-55,3.526360525,3.871201011,10.62740639
Thomas,Adams,3862 Citrus Avenue,Beverly Hills,California,United States,90210,475-555-0159,1/14/1949,High School,Professional,M,S,0,2,0,4,64873,48,67,0,45-55,4.204692619,3.871201011,11.08018679
Rodney,Alvarez,5068 N Francisco Way,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0196,5/20/1964,Bachelors ,Professional,M,S,0,2,3,3,114120,33,126,1,25-45,4.836281907,3.496507561,11.64500581
Suzanne,Lin,8221 Anchor Ave.,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0135,2/25/1964,Bachelors ,Professional,F,M,1,1,4,4,71194,33,87,0,25-45,4.465908119,3.496507561,11.17316382
Devon,Raje,644 North Ranchford,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0182,8/27/1964,Bachelors ,Professional,M,S,1,1,0,0,93456,33,77,1,25-45,4.343805422,3.496507561,11.44524602
Troy,Garcia,9772 Mountain View Drive,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0173,10/15/1963,Bachelors ,Professional,M,S,0,2,5,5,101325,34,148,1,25-45,4.997212274,3.526360525,11.52608845
Nancy,Subram,2320 Wee Donegal,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0183,10/23/1963,Bachelors ,Professional,F,M,0,2,2,3,89147,34,75,1,25-45,4.317488114,3.526360525,11.39804197
Diana,Dominguez,3931 Scott Street,Geelong,Victoria,Australia,3220,1 (11) 500 555-0117,1/7/1967,Bachelors ,Professional,F,S,0,0,2,2,113067,30,69,1,25-45,4.234106505,3.401197382,11.63573584
Nuan,Wu,7717 Amador Valley Blvd.,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0113,6/2/1967,Bachelors ,Professional,M,S,1,0,3,3,123670,30,124,1,25-45,4.820281566,3.401197382,11.72537201
Allison,Cooper,6121 Monetary Way,Townsville,Queensland,Australia,4810,1 (11) 500 555-0132,6/17/1961,Partial College,Skilled Manual,F,S,0,1,0,1,69239,36,41,0,25-45,3.713572067,3.583518938,11.14531957
Glenn,Li,3574 East Lake Court,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0144,2/25/1966,Graduate Degree,Management,M,S,1,2,0,0,166997,31,84,1,25-45,4.430816799,3.433987204,12.02573113
Nichole,Luo,2427 Arnold Dr,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0110,11/20/1966,Graduate Degree,Management,F,S,0,3,0,0,153755,31,57,1,25-45,4.043051268,3.433987204,11.94311571
Nina,Pal,3902 Clay Rd.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0111,10/22/1960,Partial College,Skilled Manual,F,S,0,1,0,1,71122,37,47,0,25-45,3.850147602,3.610917913,11.17215199
Diana,Moreno,1889 Carmel Dr,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0140,7/1/1960,Partial College,Skilled Manual,F,S,1,1,0,1,82004,37,43,0,25-45,3.761200116,3.610917913,11.31452331
Bethany,Kumar,4716 Mayhew Way,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0141,10/18/1960,Partial College,Skilled Manual,F,M,1,1,0,1,86063,37,46,0,25-45,3.828641396,3.610917913,11.36283487
Joe,Madan,4665 Military Way E.,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0157,10/27/1965,Bachelors ,Professional,M,S,0,1,0,0,100708,32,76,1,25-45,4.33073334,3.465735903,11.51998052
Alvin,Nath,6231 Sequoia Woods Pl.,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0124,11/7/1965,Bachelors ,Professional,M,M,1,4,5,5,137274,32,161,1,25-45,5.081404365,3.465735903,11.82973421
Carolyn,Fernandez,5639 Lee Lane,Geelong,Victoria,Australia,3220,1 (11) 500 555-0134,1/19/1964,Bachelors ,Professional,F,S,0,1,0,0,90449,33,53,0,25-45,3.970291914,3.496507561,11.41254143
Arturo,Pal,9705 Via Del Sol,Seaford,Victoria,Australia,3198,1 (11) 500 555-0172,7/22/1964,Bachelors ,Professional,M,S,1,1,0,0,122141,33,79,1,25-45,4.369447852,3.496507561,11.71293139
Beth,Alvarez,3407 Pine Dr.,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0153,5/13/1959,Bachelors ,Professional,F,S,0,1,0,5,105804,38,54,0,25-45,3.988984047,3.63758616,11.5693436
Rafael,Anand,3287 Corte Poquito,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0178,8/16/1963,Bachelors ,Professional,M,S,0,1,0,0,102077,34,74,0,25-45,4.304065093,3.526360525,11.53348271
Ross,Malhotra,9862 Ahneita Dr.,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0152,3/5/1963,Bachelors ,Professional,M,S,0,1,0,0,115949,34,77,1,25-45,4.343805422,3.526360525,11.66090572
Phillip,Vance,7378 Fairfield Avenue,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0144,7/13/1963,Bachelors ,Professional,M,S,0,2,0,0,101465,34,77,1,25-45,4.343805422,3.526360525,11.52746919
Rodney,Navarro,5515 West Boyd Rd,Perth,South Australia,Australia,6006,1 (11) 500 555-0172,4/1/1963,Bachelors ,Professional,M,S,1,2,0,0,99406,34,75,1,25-45,4.317488114,3.526360525,11.50696775
Marie,Carlson,3740 Azalea Avenue,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0156,5/10/1962,Partial College,Skilled Manual,F,S,1,1,0,1,73104,35,41,0,25-45,3.713572067,3.555348061,11.19963836
Colleen,She,2556 San Remo Ct,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0169,4/18/1962,Partial College,Skilled Manual,F,S,1,2,4,5,71230,35,77,1,25-45,4.343805422,3.555348061,11.17366936
Jésus,Sanz,4459 Kingswood Circle,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0111,10/8/1961,Partial College,Skilled Manual,M,M,1,1,0,1,95870,36,81,0,25-45,4.394449155,3.583518938,11.47074839
Meredith,Malhotra,7539 Shepberry Court,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0179,11/6/1961,Partial College,Skilled Manual,F,M,1,1,0,1,64686,36,49,0,25-45,3.891820298,3.583518938,11.07730007
